search_term,endpoint_type,rank,doc_id,part_number,sku_name,score,negative_intent,llm_judgment
acana grain free cat,l1_hybrid,10,1310726,1310726,"ACANA Variety Pack Lickables Cat Treats, 4-oz pouch, 8 count",0.0909090909090909,grain,UNCLEAR
acana grain free cat,l1_hybrid,11,777334,777334,"ACANA Premium Tuna & Chicken in Bone Broth Pate Wet Cat Food, 5.5-oz can, case of 12",0.0833333333333333,grain,COMPLIANT
acana grain free cat,l1_hybrid,12,1556670,1556670,"ACANA Kittens First Feast Chicken & Fish Dry Cat Food, 7-lb bag",0.0769230769230769,grain,COMPLIANT
acana grain free cat,l1_hybrid,13,1877502,1877502,"ACANA Salmon & Chicken + Lamb & Kidney Variety Pack Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.0714285714285714,grain,COMPLIANT
acana grain free cat,l1_hybrid,14,777350,777350,"ACANA Premium Beef Chicken & Tuna in Bone Broth Pate Wet Cat Food Recipe, 5.5-oz can, case of 12",0.0666666666666666,grain,UNCLEAR
acana grain free cat,l1_hybrid,15,1272398,1272398,"ACANA Lamb & Kidney Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.0625,grain,UNCLEAR
acana grain free cat,l1_hybrid,16,777382,777382,"ACANA Premium Salmon & Chicken in Bone Broth Pate Wet Cat Food, 5.5-oz can, case of 12",0.0588235294117647,grain,VIOLATION
acana grain free cat,l1_hybrid,17,285984,259538,"ACANA Indoor Entree Chicken Turkey Whole Herring & Rabbit Dry Cat Food, 10-lb bag",0.0555555555555555,grain,COMPLIANT
acana grain free cat,l1_hybrid,18,774374,774374,ACANA Tuna + Chicken in Bone Broth Wet Food + Wild Atlantic Dry Cat Food,0.0526315789473684,grain,UNCLEAR
acana grain free cat,l1_hybrid,19,1272422,1272422,"ACANA Chicken & Tuna Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.05,grain,COMPLIANT
acana grain free cat,l1_hybrid,20,777366,777366,"ACANA Premium Chicken & Fish in Bone Broth Pate Wet Cat Food, 5.5-oz can, case of 12",0.0476190476190476,grain,VIOLATION
acana grain free cat,l1_hybrid,21,774382,774382,ACANA Salmon + Chicken in Bone Broth Wet Food + Bountiful Catch High-Protein Dry Cat Food,0.0454545454545454,grain,UNCLEAR
acana grain free cat,l1_hybrid,22,741062,741062,"ACANA Premium Chicken & Tuna in Bone Broth Pate Kitten Wet Cat Food, 3-oz can, case of 24",0.0434782608695652,grain,UNCLEAR
acana grain free cat,l1_hybrid,23,1026366,1026366,"ACANA Indoor Entree Fish Dry Cat Food, 10-lb bag",0.0416666666666666,grain,VIOLATION
acana grain free cat,l1_hybrid,24,286014,259568,"ACANA Kittens First Feast Chicken & Fish Dry Cat Food, 4-lb bag",0.04,grain,COMPLIANT
acana grain free cat,l1_hybrid,25,1310750,1310750,"ACANA Chicken Lickables Cat Treats, 2.5-oz pouch, 5 count",0.0384615384615384,grain,COMPLIANT
acana grain free cat,l1_hybrid,26,774342,774342,ACANA Chicken + Tuna Recipe in Bone Broth Wet Food + First Feast High-Protein Kitten Dry Cat Food,0.037037037037037,grain,UNCLEAR
acana grain free cat,l1_hybrid,27,774446,774446,ACANA Lamb + Lamb Liver in Bone Broth Wet Food + Indoor Entrée Dry Cat Food,0.0357142857142857,grain,UNCLEAR
acana grain free cat,l1_hybrid,28,1877534,1877534,"ACANA Premium Chicken & Fish + Beef Chicken & Tuna Variety Pack Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.0344827586206896,grain,UNCLEAR
acana grain free cat,l1_hybrid,29,1272438,1272438,"ACANA Chicken & Salmon Chunks in Broth for Kittens Wet Cat Food, 3-oz can, case of 12",0.0333333333333333,grain,UNCLEAR
acana grain free cat,l1_hybrid,30,741078,741078,"ACANA Premium Lamb & Lamb in Bone Broth Liver Pate Wet Cat Food, 3-oz can, case of 24",0.032258064516129,grain,UNCLEAR
acana grain free cat,l1_hybrid,31,1310734,1310734,"ACANA Tuna Lickables Cat Treats, 2.5-oz pouch, 5 count",0.03125,grain,UNCLEAR
acana grain free cat,l1_hybrid,32,1272446,1272446,"ACANA Beef & Tuna Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.0303030303030303,grain,COMPLIANT
acana grain free cat,l1_hybrid,33,1877518,1877518,"ACANA Premium Beef Chicken & Tuna + Lamb Variety Pack Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.0294117647058823,grain,UNCLEAR
acana grain free cat,l1_hybrid,34,1310718,1310718,"ACANA Salmon Lickables Cat Treats, 2.5-oz pouch, 5 count",0.0285714285714285,grain,UNCLEAR
acana grain free cat,l1_hybrid,35,755518,755518,"ACANA Highest Protein Kitten Dry Cat Food, 4-lb bag",0.0277777777777777,grain,UNCLEAR
acana grain free cat,l1_hybrid,36,915838,915838,"ACANA Premium Variety Pack Surf & Turf Beef Chicken & Tuna Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.027027027027027,grain,UNCLEAR
acana grain-free food for dogs,l1_hybrid,1,285972,259526,"ACANA Singles Limited Ingredient Beef & Pumpkin Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.5,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,2,121070,93460,"ACANA Red Meat Grain-Free Dry Dog Food, 25-lb bag",0.3333333333333333,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,3,121058,93448,"ACANA Free Run Poultry Grain-Free Dry Dog Food, 13-lb bag",0.25,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,4,121066,93456,"ACANA Freshwater Fish Grain-Free Dry Dog Food, 25-lb bag",0.2,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,5,1992478,1992478,"ACANA Free-Run Poultry Wholesome Grains Dry Dog Food, 32-lb bag",0.1666666666666666,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,6,285976,259530,"ACANA Singles Limited Ingredient Lamb & Apple Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.1428571428571428,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,7,285981,259535,"ACANA Singles Limited Ingredient Pork & Squash Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.125,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,8,826558,826558,"ACANA Butcher's Favorites Grain-Free Free-Run Poultry & Liver Dry Dog Food, 4-lb bag",0.1111111111111111,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,9,741222,741222,"ACANA Ranch-Raised Beef Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.1,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,10,286007,259561,"ACANA Singles Limited Ingredient Duck & Pear Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.0909090909090909,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,11,826606,826606,"ACANA Butcher's Favorites Grain-Free Wild-Caught Salmon Dry Dog Food, 4-lb bag",0.0833333333333333,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,12,741238,741238,"ACANA Ranch-Raised Beef Patties Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 14-oz bag",0.0769230769230769,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,13,286011,259565,"ACANA Puppy Grain-Free Dry Dog Food, 13-lb bag",0.0714285714285714,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,14,826582,826582,"ACANA Butcher's Favorites Grain-Free Farm-Raised Beef & Liver Dry Dog Food, 4-lb bag",0.0666666666666666,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,15,1106974,1106974,"ACANA Premium Pate Poultry in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.0625,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,16,285990,259544,"ACANA Light & Fit Grain-Free Dry Dog Food, 13-lb bag",0.0588235294117647,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,17,741254,741254,"ACANA Premium Chunks Beef in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.0555555555555555,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,18,123893,96320,"ACANA Appalachian Ranch Highest Protein Grain-Free Dry Dog Food, 25-lb bag",0.0526315789473684,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,19,741126,741126,"ACANA Free-Run Duck Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.05,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,20,287324,260878,"ACANA Singles Beef & Pumpkin Grain-Free Limited Ingredients & Freeze-Dried Dog Treats, 1.25-oz bag",0.0476190476190476,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,21,741158,741158,"ACANA Free-Run Chicken Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.0454545454545454,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,22,1106918,1106918,"ACANA Premium Pate Beef in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.0434782608695652,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,23,741318,741318,"ACANA Premium Chunks Poultry in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.0416666666666666,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,24,123880,96307,"ACANA Wild Atlantic Highest Protein Grain-Free Dry Dog Food, 4.5-lb bag",0.04,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,25,286022,259576,"ACANA Limited Ingredient Lamb & Pumpkin Wholesome Grains Dry Dog Food, 4-lb bag",0.0384615384615384,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,26,741270,741270,"ACANA Premium Chunks Duck in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.037037037037037,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,27,1107166,1107166,"ACANA Premium Pate Lamb in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.0357142857142857,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,28,741286,741286,"ACANA Premium Chunks Lamb in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.0344827586206896,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,29,741302,741302,"ACANA Premium Chunks Pork in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.0333333333333333,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,30,286026,259580,"ACANA Red Meat & Grains Beef Pork & Lamb Wholesome Grains Dry Dog Food, 22.5-lb bag",0.032258064516129,grain,VIOLATION
acana grain-free food for dogs,l1_hybrid,31,123873,96300,"ACANA Meadowland Highest Protein Grain-Free Dry Dog Food, 25-lb bag",0.03125,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,32,741190,741190,"ACANA Free-Run Turkey Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.0303030303030303,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,33,1107054,1107054,"ACANA Premium Pate Duck in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.0294117647058823,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,34,979758,979758,"ACANA Premium Beef & Lamb Chunks in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz can, case of 6",0.0285714285714285,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,35,1877398,1877398,"ACANA Premium Beef & Poultry Pate in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz can, case of 6",0.0277777777777777,grain,COMPLIANT
acana grain-free food for dogs,l1_hybrid,36,1877470,1877470,"ACANA Premium Beef & Poultry Chunks in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz cans, case of 6",0.027027027027027,grain,COMPLIANT
adjustable no pull harness,l1_hybrid,1,304281,277880,"Frisco Basic No Pull Harness, Navy/Blue, XL",0.5,pull,VIOLATION
adjustable no pull harness,l1_hybrid,2,1098398,1098398,"PetSafe Easy Walk Comfort Reflective No Pull Dog Harness, Black, Medium: 24 to 34-in chest",0.3333333333333333,pull,UNCLEAR
adjustable no pull harness,l1_hybrid,3,183440,156691,"Copatchy No-Pull Reflective Adjustable Dog Harness, Black, Large",0.25,pull,VIOLATION
adjustable no pull harness,l1_hybrid,4,148103,120926,"HDP Big Dog No Pull Dog Harness, Black, Large",0.2,pull,UNCLEAR
adjustable no pull harness,l1_hybrid,5,857182,857182,"Vila Adjustable Reflective No Pull Dog Harness, Black, Large, 17 to 34-in chest",0.1666666666666666,pull,VIOLATION
adjustable no pull harness,l1_hybrid,6,131815,104333,"Sporn Comfort Training Mesh No Pull Dog Harness, Black, Medium: 12 to 17-in neck",0.1428571428571428,pull,VIOLATION
adjustable no pull harness,l1_hybrid,7,3279782,3279782,"Puppia Amatus A Over-The-Head Adjustable No-Pull Dog Harness, Black, Large",0.125,pull,VIOLATION
adjustable no pull harness,l1_hybrid,8,1016758,1016758,"WildHound No-Pull Premium Martingale Dog Harness, Teal, Medium",0.1111111111111111,pull,VIOLATION
adjustable no pull harness,l1_hybrid,9,155033,127944,"2 Hounds Design Freedom No Pull Nylon Dog Harness & Leash, Teal, Medium: 22 to 28-in chest, 5/8-in wide",0.1,pull,VIOLATION
adjustable no pull harness,l1_hybrid,10,1914214,1914214,"Embark Harness Co. Adventure No Pull Dog Harness, Black, Large",0.0909090909090909,pull,VIOLATION
adjustable no pull harness,l1_hybrid,11,1074806,1074806,"Joyride Harness Premium Advanced No Pull Dog Harness 2.0, Black Onyx, Medium: 23 to 28-in chest",0.0833333333333333,pull,VIOLATION
adjustable no pull harness,l1_hybrid,12,3280046,3280046,"Puppia Terry Over-The-Head Adjustable No-Pull Dog Harness, Grey, Large",0.0769230769230769,pull,VIOLATION
adjustable no pull harness,l1_hybrid,13,3279838,3279838,"Puppia Terry H Suede Adjustable No-Pull Dog Harness, Beige, X-Large",0.0714285714285714,pull,VIOLATION
adjustable no pull harness,l1_hybrid,14,3279454,3279454,"Puppia Cynthia A Over-The-Head Adjustable No-Pull Dog Harness, Black, Large",0.0666666666666666,pull,VIOLATION
adjustable no pull harness,l1_hybrid,15,3279238,3279238,"Puppia Irvin Over-The-Head Adjustable No-Pull Dog Harness, Cream, Large",0.0625,pull,VIOLATION
adjustable no pull harness,l1_hybrid,16,3278726,3278726,"Puppia Douglas Over-The-Head Adjustable No-Pull Dog Harness, Beige, Large",0.0588235294117647,pull,VIOLATION
adjustable no pull harness,l1_hybrid,17,3279310,3279310,"Puppia Irvin Comfort Step-In Adjustable No-Pull Dog Harness, Cream, Large",0.0555555555555555,pull,VIOLATION
adjustable no pull harness,l1_hybrid,18,3600207,3600207,"Blazin No Pull Nylon Vest Adjustable Reflective Step-In Dog Harness, Hot Pink, Small: 16 to 19.75-in chest",0.0526315789473684,pull,VIOLATION
adjustable no pull harness,l1_hybrid,19,3279398,3279398,"Puppia Festive Hooded Over-The-Head Adjustable No-Pull Dog Harness, Green, Small",0.05,pull,VIOLATION
adjustable no pull harness,l1_hybrid,20,969358,969358,"OneTigris AIRE Nylon Mesh No Pull Dog Harness, Black, Large: 27 to 36-in chest",0.0476190476190476,pull,VIOLATION
adjustable no pull harness,l1_hybrid,21,1096206,1096206,"OneTigris FIRE WATCHER 2.0 No Pull Dog Harness, Grey, Large: 27 to 36-in chest",0.0454545454545454,pull,VIOLATION
adjustable no pull harness,l1_hybrid,22,166944,140004,"Frisco Padded No Pull Dog Harness, Pink, M- Girth 22 to 34-in",0.0434782608695652,pull,UNCLEAR
adjustable no pull harness,l1_hybrid,23,187931,161210,"PetSafe Deluxe Easy Walk Nylon Reflective No Pull Dog Harness, Apple, Medium/Large: 24.5 to 34-in chest",0.0416666666666666,pull,VIOLATION
adjustable no pull harness,l1_hybrid,24,3279022,3279022,"Puppia Donavan Winter No-Pull Dog Harness Coat, Grey, X-Large",0.04,pull,UNCLEAR
adjustable no pull harness,l1_hybrid,25,231022,204408,"Julius-K9 IDC Powerharness Nylon Reflective No Pull Dog Harness, Blue, Mini: 19.3 to 26.4-in chest",0.0384615384615384,pull,VIOLATION
adjustable no pull harness,l1_hybrid,26,3319318,3319318,"BARKBAY Front Clip Reflective No Pull Dog Harness, Pink, Large: 24.5 to 32.5-in chest",0.037037037037037,pull,VIOLATION
adjustable no pull harness,l1_hybrid,27,961262,961262,"Carhartt Duck Nylon Reflective No Pull Front Clip Dog Harness, Carhartt Brown, Medium: 21 to 28-in chest",0.0357142857142857,pull,VIOLATION
adjustable no pull harness,l1_hybrid,28,3278878,3278878,"Puppia Wilkes Winter No-Pull Dog Harness Coat, Pink, Large",0.0344827586206896,pull,VIOLATION
adjustable no pull harness,l1_hybrid,29,1029590,1029590,"FIDA No Pull Dog Harness, Black, Large: 25.2 to 33.9-in chest",0.0333333333333333,pull,VIOLATION
adjustable no pull harness,l1_hybrid,30,232974,206373,"Halti Nylon No Pull Dog Harness, Medium: 13.39 to 22.05-in chest",0.032258064516129,pull,VIOLATION
adjustable no pull harness,l1_hybrid,31,1074662,1074662,"Joyride Harness NightSafe LED Light Up No Pull Dog Harness 2.0, Red Rush, Large: 28 to 33-in chest",0.03125,pull,VIOLATION
