search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
2 hounds design freedom no pull dog harness,l1_hybrid,13,3279238,3279238,"Puppia Irvin Over-The-Head Adjustable No-Pull Dog Harness, Cream, Large",0.07142857142857142
acana grain free,l1_hybrid,1,286031,259585,"ACANA Free-Run Poultry Wholesome Grains Dry Dog Food, 4-lb bag",0.5
acana grain free,l1_hybrid,2,287324,260878,"ACANA Singles Beef & Pumpkin Grain-Free Limited Ingredients & Freeze-Dried Dog Treats, 1.25-oz bag",0.3333333333333333
acana grain free,l1_hybrid,3,126820,99268,"ACANA Singles Lamb & Apple Grain-Free Limited Ingredients & Freeze-Dried Dog Treats, 3.25-oz bag",0.25
acana grain free,l1_hybrid,4,121059,93449,"ACANA Free Run Poultry Grain-Free Dry Dog Food, 25-lb bag",0.2
acana grain free,l1_hybrid,5,121069,93459,"ACANA Red Meat Grain-Free Dry Dog Food, 13-lb bag",0.16666666666666666
acana grain free,l1_hybrid,6,826566,826566,"ACANA Butcher's Favorites Grain-Free Free-Run Poultry & Liver Dry Dog Food, 17-lb bag",0.14285714285714285
acana grain free,l1_hybrid,7,826582,826582,"ACANA Butcher's Favorites Grain-Free Farm-Raised Beef & Liver Dry Dog Food, 4-lb bag",0.125
acana grain free,l1_hybrid,8,126822,99270,"ACANA Singles Duck & Pear Grain-Free Limited Ingredients & Freeze-Dried Dog Treats, 1.25-oz bag",0.1111111111111111
acana grain free,l1_hybrid,9,826614,826614,"ACANA Butcher's Favorites Grain-Free Wild-Caught Salmon Dry Dog Food, 17-lb bag",0.1
acana grain free,l1_hybrid,10,121065,93455,"ACANA Freshwater Fish Grain-Free Dry Dog Food, 13-lb bag",0.09090909090909091
acana grain free,l1_hybrid,11,285981,259535,"ACANA Singles Limited Ingredient Pork & Squash Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.08333333333333333
acana grain free,l1_hybrid,12,285977,259531,"ACANA Singles Limited Ingredient Lamb & Apple Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.07692307692307693
acana grain free,l1_hybrid,13,1106990,1106990,"ACANA Wholesome Grains Puppy Sea & Farm Dry Dog Food, 4-lb bag",0.07142857142857142
acana grain free,l1_hybrid,14,285972,259526,"ACANA Singles Limited Ingredient Beef & Pumpkin Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.06666666666666667
acana grain free,l1_hybrid,15,286019,259573,"ACANA Limited Ingredient Duck & Pumpkin Wholesome Grains Dry Dog Food, 4-lb bag",0.0625
acana grain free,l1_hybrid,16,286023,259577,"ACANA Limited Ingredient Lamb & Pumpkin Wholesome Grains Dry Dog Food, 22.5-lb bag",0.058823529411764705
acana grain free,l1_hybrid,17,822694,822694,"ACANA Wholesome Large Breed Adult Grains Dry Dog Food, 22.5-lb bag",0.05555555555555555
acana grain free,l1_hybrid,18,123893,96320,"ACANA Appalachian Ranch Highest Protein Grain-Free Dry Dog Food, 25-lb bag",0.05263157894736842
acana grain free,l1_hybrid,19,294321,267893,"ACANA Wholesome Grains Small Breed Real Chicken Eggs & Turkey Dry Dog Food, 4-lb bag",0.05
acana grain free,l1_hybrid,20,741222,741222,"ACANA Ranch-Raised Beef Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.047619047619047616
acana grain free,l1_hybrid,21,286026,259580,"ACANA Red Meat & Grains Beef Pork & Lamb Wholesome Grains Dry Dog Food, 22.5-lb bag",0.045454545454545456
acana grain free,l1_hybrid,22,286008,259562,"ACANA Singles Limited Ingredient Duck & Pear Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.043478260869565216
acana grain free,l1_hybrid,23,741158,741158,"ACANA Free-Run Chicken Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.041666666666666664
acana grain free,l1_hybrid,24,294318,267890,"ACANA Wholesome Grains Puppy Real Chicken Eggs &Turkey Dry Dog Food, 4-lb bag",0.04
acana grain free,l1_hybrid,25,1106974,1106974,"ACANA Premium Pate Poultry in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.038461538461538464
acana grain free,l1_hybrid,26,286010,259564,"ACANA Puppy Grain-Free Dry Dog Food, 4.5-lb bag",0.037037037037037035
acana grain free,l1_hybrid,27,285990,259544,"ACANA Light & Fit Grain-Free Dry Dog Food, 13-lb bag",0.03571428571428571
acana grain free,l1_hybrid,28,741190,741190,"ACANA Free-Run Turkey Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.034482758620689655
acana grain free,l1_hybrid,29,286028,259582,"ACANA Sea to Stream Saltwater Fish Wholesome Grains Dry Dog Food, 4-lb bag",0.03333333333333333
acana grain free,l1_hybrid,30,741302,741302,"ACANA Premium Chunks Pork in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.03225806451612903
acana grain free,l1_hybrid,31,741126,741126,"ACANA Free-Run Duck Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.03125
acana grain free,l1_hybrid,32,822710,822710,"ACANA Wholesome Grains Large Breed Puppy Dry Dog Food, 22.5-lb bag",0.030303030303030304
acana grain free,l1_hybrid,33,123871,96298,"ACANA Meadowland Highest Protein Grain-Free Dry Dog Food, 4.5-lb bag",0.029411764705882353
acana grain free,l1_hybrid,34,285994,259548,"ACANA Grasslands Chicken Duck Turkey Fish & Quail Grain-Free Dry Cat Food, 10-lb bag",0.02857142857142857
acana grain free,l1_hybrid,35,1026366,1026366,"ACANA Indoor Entree Fish Dry Cat Food, 10-lb bag",0.027777777777777776
acana grain free,l1_hybrid,36,2318470,2318470,"ACANA Jerky Bites Duck Flavor Grain-Free High-Protein Dog Treats, 6-oz bag",0.02702702702702703
acana grain free cat,l1_hybrid,1,285993,259547,"ACANA Grasslands Chicken Duck Turkey Fish & Quail Grain-Free Dry Cat Food, 4-lb bag",0.5
acana grain free cat,l1_hybrid,2,285997,259551,"ACANA Meadowlands Chicken Turkey Fish & Cage-Free Eggs Grain-Free Dry Cat Food, 10-lb bag",0.3333333333333333
acana grain free cat,l1_hybrid,3,285969,259523,"ACANA Wild Atlantic Saltwater Fish with Freeze-Dried Liver Grain-Free Dry Cat Food, 10-lb bag",0.25
acana grain free cat,l1_hybrid,4,1026302,1026302,"ACANA Premium Variety Pack Salmon, Chicken & Tuna Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.2
acana grain free cat,l1_hybrid,5,638206,638206,"ACANA Senior Entree Chicken & Turkey Dry Cat Food, 4-lb bag",0.16666666666666666
acana grain free cat,l1_hybrid,6,1026318,1026318,"ACANA Indoor Cat Highest Protein Dry Cat Food, 4-lb bag",0.14285714285714285
acana grain free cat,l1_hybrid,7,1556638,1556638,"ACANA Salmon & Chicken + Chicken & Tuna Variety Pack Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.125
acana grain free cat,l1_hybrid,8,285986,259540,"ACANA Bountiful Catch Salmon Catfish & Herring Dry Cat Food, 4-lb bag",0.1111111111111111
acana grain free cat,l1_hybrid,9,1272406,1272406,"ACANA Salmon & Chicken Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.1
acana grain free cat,l1_hybrid,10,1310726,1310726,"ACANA Variety Pack Lickables Cat Treats, 4-oz pouch, 8 count",0.09090909090909091
acana grain free cat,l1_hybrid,11,777334,777334,"ACANA Premium Tuna & Chicken in Bone Broth Pate Wet Cat Food, 5.5-oz can, case of 12",0.08333333333333333
acana grain free cat,l1_hybrid,12,1556670,1556670,"ACANA Kittens First Feast Chicken & Fish Dry Cat Food, 7-lb bag",0.07692307692307693
acana grain free cat,l1_hybrid,13,1877502,1877502,"ACANA Salmon & Chicken + Lamb & Kidney Variety Pack Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.07142857142857142
acana grain free cat,l1_hybrid,14,777350,777350,"ACANA Premium Beef Chicken & Tuna in Bone Broth Pate Wet Cat Food Recipe, 5.5-oz can, case of 12",0.06666666666666667
acana grain free cat,l1_hybrid,15,1272398,1272398,"ACANA Lamb & Kidney Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.0625
acana grain free cat,l1_hybrid,16,777382,777382,"ACANA Premium Salmon & Chicken in Bone Broth Pate Wet Cat Food, 5.5-oz can, case of 12",0.058823529411764705
acana grain free cat,l1_hybrid,17,285984,259538,"ACANA Indoor Entree Chicken Turkey Whole Herring & Rabbit Dry Cat Food, 10-lb bag",0.05555555555555555
acana grain free cat,l1_hybrid,18,774374,774374,ACANA Tuna + Chicken in Bone Broth Wet Food + Wild Atlantic Dry Cat Food,0.05263157894736842
acana grain free cat,l1_hybrid,19,1272422,1272422,"ACANA Chicken & Tuna Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.05
acana grain free cat,l1_hybrid,20,777366,777366,"ACANA Premium Chicken & Fish in Bone Broth Pate Wet Cat Food, 5.5-oz can, case of 12",0.047619047619047616
acana grain free cat,l1_hybrid,21,774382,774382,ACANA Salmon + Chicken in Bone Broth Wet Food + Bountiful Catch High-Protein Dry Cat Food,0.045454545454545456
acana grain free cat,l1_hybrid,22,741062,741062,"ACANA Premium Chicken & Tuna in Bone Broth Pate Kitten Wet Cat Food, 3-oz can, case of 24",0.043478260869565216
acana grain free cat,l1_hybrid,23,1026366,1026366,"ACANA Indoor Entree Fish Dry Cat Food, 10-lb bag",0.041666666666666664
acana grain free cat,l1_hybrid,24,286014,259568,"ACANA Kittens First Feast Chicken & Fish Dry Cat Food, 4-lb bag",0.04
acana grain free cat,l1_hybrid,25,1310750,1310750,"ACANA Chicken Lickables Cat Treats, 2.5-oz pouch, 5 count",0.038461538461538464
acana grain free cat,l1_hybrid,26,774342,774342,ACANA Chicken + Tuna Recipe in Bone Broth Wet Food + First Feast High-Protein Kitten Dry Cat Food,0.037037037037037035
acana grain free cat,l1_hybrid,27,774446,774446,ACANA Lamb + Lamb Liver in Bone Broth Wet Food + Indoor Entrée Dry Cat Food,0.03571428571428571
acana grain free cat,l1_hybrid,28,1877534,1877534,"ACANA Premium Chicken & Fish + Beef Chicken & Tuna Variety Pack Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.034482758620689655
acana grain free cat,l1_hybrid,29,1272438,1272438,"ACANA Chicken & Salmon Chunks in Broth for Kittens Wet Cat Food, 3-oz can, case of 12",0.03333333333333333
acana grain free cat,l1_hybrid,30,741078,741078,"ACANA Premium Lamb & Lamb in Bone Broth Liver Pate Wet Cat Food, 3-oz can, case of 24",0.03225806451612903
acana grain free cat,l1_hybrid,31,1310734,1310734,"ACANA Tuna Lickables Cat Treats, 2.5-oz pouch, 5 count",0.03125
acana grain free cat,l1_hybrid,32,1272446,1272446,"ACANA Beef & Tuna Chunks in Broth Wet Cat Food, 3-oz can, case of 12",0.030303030303030304
acana grain free cat,l1_hybrid,33,1877518,1877518,"ACANA Premium Beef Chicken & Tuna + Lamb Variety Pack Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.029411764705882353
acana grain free cat,l1_hybrid,34,1310718,1310718,"ACANA Salmon Lickables Cat Treats, 2.5-oz pouch, 5 count",0.02857142857142857
acana grain free cat,l1_hybrid,35,755518,755518,"ACANA Highest Protein Kitten Dry Cat Food, 4-lb bag",0.027777777777777776
acana grain free cat,l1_hybrid,36,915838,915838,"ACANA Premium Variety Pack Surf & Turf Beef Chicken & Tuna Pate in Bone Broth Wet Cat Food, 3-oz can, case of 12",0.02702702702702703
acana grain-free food for dogs,l1_hybrid,1,285972,259526,"ACANA Singles Limited Ingredient Beef & Pumpkin Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.5
acana grain-free food for dogs,l1_hybrid,2,121070,93460,"ACANA Red Meat Grain-Free Dry Dog Food, 25-lb bag",0.3333333333333333
acana grain-free food for dogs,l1_hybrid,3,121058,93448,"ACANA Free Run Poultry Grain-Free Dry Dog Food, 13-lb bag",0.25
acana grain-free food for dogs,l1_hybrid,4,121066,93456,"ACANA Freshwater Fish Grain-Free Dry Dog Food, 25-lb bag",0.2
acana grain-free food for dogs,l1_hybrid,5,1992478,1992478,"ACANA Free-Run Poultry Wholesome Grains Dry Dog Food, 32-lb bag",0.16666666666666666
acana grain-free food for dogs,l1_hybrid,6,285976,259530,"ACANA Singles Limited Ingredient Lamb & Apple Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.14285714285714285
acana grain-free food for dogs,l1_hybrid,7,285981,259535,"ACANA Singles Limited Ingredient Pork & Squash Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.125
acana grain-free food for dogs,l1_hybrid,8,826558,826558,"ACANA Butcher's Favorites Grain-Free Free-Run Poultry & Liver Dry Dog Food, 4-lb bag",0.1111111111111111
acana grain-free food for dogs,l1_hybrid,9,741222,741222,"ACANA Ranch-Raised Beef Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.1
acana grain-free food for dogs,l1_hybrid,10,286007,259561,"ACANA Singles Limited Ingredient Duck & Pear Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.09090909090909091
acana grain-free food for dogs,l1_hybrid,11,826606,826606,"ACANA Butcher's Favorites Grain-Free Wild-Caught Salmon Dry Dog Food, 4-lb bag",0.08333333333333333
acana grain-free food for dogs,l1_hybrid,12,741238,741238,"ACANA Ranch-Raised Beef Patties Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 14-oz bag",0.07692307692307693
acana grain-free food for dogs,l1_hybrid,13,286011,259565,"ACANA Puppy Grain-Free Dry Dog Food, 13-lb bag",0.07142857142857142
acana grain-free food for dogs,l1_hybrid,14,826582,826582,"ACANA Butcher's Favorites Grain-Free Farm-Raised Beef & Liver Dry Dog Food, 4-lb bag",0.06666666666666667
acana grain-free food for dogs,l1_hybrid,15,1106974,1106974,"ACANA Premium Pate Poultry in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.0625
acana grain-free food for dogs,l1_hybrid,16,285990,259544,"ACANA Light & Fit Grain-Free Dry Dog Food, 13-lb bag",0.058823529411764705
acana grain-free food for dogs,l1_hybrid,17,741254,741254,"ACANA Premium Chunks Beef in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.05555555555555555
acana grain-free food for dogs,l1_hybrid,18,123893,96320,"ACANA Appalachian Ranch Highest Protein Grain-Free Dry Dog Food, 25-lb bag",0.05263157894736842
acana grain-free food for dogs,l1_hybrid,19,741126,741126,"ACANA Free-Run Duck Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.05
acana grain-free food for dogs,l1_hybrid,20,287324,260878,"ACANA Singles Beef & Pumpkin Grain-Free Limited Ingredients & Freeze-Dried Dog Treats, 1.25-oz bag",0.047619047619047616
acana grain-free food for dogs,l1_hybrid,21,741158,741158,"ACANA Free-Run Chicken Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.045454545454545456
acana grain-free food for dogs,l1_hybrid,22,1106918,1106918,"ACANA Premium Pate Beef in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.043478260869565216
acana grain-free food for dogs,l1_hybrid,23,741318,741318,"ACANA Premium Chunks Poultry in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.041666666666666664
acana grain-free food for dogs,l1_hybrid,24,123880,96307,"ACANA Wild Atlantic Highest Protein Grain-Free Dry Dog Food, 4.5-lb bag",0.04
acana grain-free food for dogs,l1_hybrid,25,286022,259576,"ACANA Limited Ingredient Lamb & Pumpkin Wholesome Grains Dry Dog Food, 4-lb bag",0.038461538461538464
acana grain-free food for dogs,l1_hybrid,26,741270,741270,"ACANA Premium Chunks Duck in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.037037037037037035
acana grain-free food for dogs,l1_hybrid,27,1107166,1107166,"ACANA Premium Pate Lamb in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.03571428571428571
acana grain-free food for dogs,l1_hybrid,28,741286,741286,"ACANA Premium Chunks Lamb in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.034482758620689655
acana grain-free food for dogs,l1_hybrid,29,741302,741302,"ACANA Premium Chunks Pork in Bone Broth Grain-Free Wet Dog Food, 12.8-oz can, case of 12",0.03333333333333333
acana grain-free food for dogs,l1_hybrid,30,286026,259580,"ACANA Red Meat & Grains Beef Pork & Lamb Wholesome Grains Dry Dog Food, 22.5-lb bag",0.03225806451612903
acana grain-free food for dogs,l1_hybrid,31,123873,96300,"ACANA Meadowland Highest Protein Grain-Free Dry Dog Food, 25-lb bag",0.03125
acana grain-free food for dogs,l1_hybrid,32,741190,741190,"ACANA Free-Run Turkey Morsels Grain-Free High-Protein Freeze-Dried Dog Food & Topper, 8-oz bag",0.030303030303030304
acana grain-free food for dogs,l1_hybrid,33,1107054,1107054,"ACANA Premium Pate Duck in Bone Broth Grain-Free Wet Dog Food, 12.8-oz, case of 12",0.029411764705882353
acana grain-free food for dogs,l1_hybrid,34,979758,979758,"ACANA Premium Beef & Lamb Chunks in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz can, case of 6",0.02857142857142857
acana grain-free food for dogs,l1_hybrid,35,1877398,1877398,"ACANA Premium Beef & Poultry Pate in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz can, case of 6",0.027777777777777776
acana grain-free food for dogs,l1_hybrid,36,1877470,1877470,"ACANA Premium Beef & Poultry Chunks in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz cans, case of 6",0.02702702702702703
adjustable no pull harness,l1_hybrid,1,304281,277880,"Frisco Basic No Pull Harness, Navy/Blue, XL",0.5
adjustable no pull harness,l1_hybrid,2,1098398,1098398,"PetSafe Easy Walk Comfort Reflective No Pull Dog Harness, Black, Medium: 24 to 34-in chest",0.3333333333333333
adjustable no pull harness,l1_hybrid,3,183440,156691,"Copatchy No-Pull Reflective Adjustable Dog Harness, Black, Large",0.25
adjustable no pull harness,l1_hybrid,4,148103,120926,"HDP Big Dog No Pull Dog Harness, Black, Large",0.2
adjustable no pull harness,l1_hybrid,5,857182,857182,"Vila Adjustable Reflective No Pull Dog Harness, Black, Large, 17 to 34-in chest",0.16666666666666666
adjustable no pull harness,l1_hybrid,6,131815,104333,"Sporn Comfort Training Mesh No Pull Dog Harness, Black, Medium: 12 to 17-in neck",0.14285714285714285
adjustable no pull harness,l1_hybrid,7,3279782,3279782,"Puppia Amatus A Over-The-Head Adjustable No-Pull Dog Harness, Black, Large",0.125
adjustable no pull harness,l1_hybrid,8,1016758,1016758,"WildHound No-Pull Premium Martingale Dog Harness, Teal, Medium",0.1111111111111111
adjustable no pull harness,l1_hybrid,9,155033,127944,"2 Hounds Design Freedom No Pull Nylon Dog Harness & Leash, Teal, Medium: 22 to 28-in chest, 5/8-in wide",0.1
adjustable no pull harness,l1_hybrid,10,1914214,1914214,"Embark Harness Co. Adventure No Pull Dog Harness, Black, Large",0.09090909090909091
adjustable no pull harness,l1_hybrid,11,1074806,1074806,"Joyride Harness Premium Advanced No Pull Dog Harness 2.0, Black Onyx, Medium: 23 to 28-in chest",0.08333333333333333
adjustable no pull harness,l1_hybrid,12,3280046,3280046,"Puppia Terry Over-The-Head Adjustable No-Pull Dog Harness, Grey, Large",0.07692307692307693
adjustable no pull harness,l1_hybrid,13,3279838,3279838,"Puppia Terry H Suede Adjustable No-Pull Dog Harness, Beige, X-Large",0.07142857142857142
adjustable no pull harness,l1_hybrid,14,3279454,3279454,"Puppia Cynthia A Over-The-Head Adjustable No-Pull Dog Harness, Black, Large",0.06666666666666667
adjustable no pull harness,l1_hybrid,15,3279238,3279238,"Puppia Irvin Over-The-Head Adjustable No-Pull Dog Harness, Cream, Large",0.0625
adjustable no pull harness,l1_hybrid,16,3278726,3278726,"Puppia Douglas Over-The-Head Adjustable No-Pull Dog Harness, Beige, Large",0.058823529411764705
adjustable no pull harness,l1_hybrid,17,3279310,3279310,"Puppia Irvin Comfort Step-In Adjustable No-Pull Dog Harness, Cream, Large",0.05555555555555555
adjustable no pull harness,l1_hybrid,18,3600207,3600207,"Blazin No Pull Nylon Vest Adjustable Reflective Step-In Dog Harness, Hot Pink, Small: 16 to 19.75-in chest",0.05263157894736842
adjustable no pull harness,l1_hybrid,19,3279398,3279398,"Puppia Festive Hooded Over-The-Head Adjustable No-Pull Dog Harness, Green, Small",0.05
adjustable no pull harness,l1_hybrid,20,969358,969358,"OneTigris AIRE Nylon Mesh No Pull Dog Harness, Black, Large: 27 to 36-in chest",0.047619047619047616
adjustable no pull harness,l1_hybrid,21,1096206,1096206,"OneTigris FIRE WATCHER 2.0 No Pull Dog Harness, Grey, Large: 27 to 36-in chest",0.045454545454545456
adjustable no pull harness,l1_hybrid,22,166944,140004,"Frisco Padded No Pull Dog Harness, Pink, M- Girth 22 to 34-in",0.043478260869565216
adjustable no pull harness,l1_hybrid,23,187931,161210,"PetSafe Deluxe Easy Walk Nylon Reflective No Pull Dog Harness, Apple, Medium/Large: 24.5 to 34-in chest",0.041666666666666664
adjustable no pull harness,l1_hybrid,24,3279022,3279022,"Puppia Donavan Winter No-Pull Dog Harness Coat, Grey, X-Large",0.04
adjustable no pull harness,l1_hybrid,25,231022,204408,"Julius-K9 IDC Powerharness Nylon Reflective No Pull Dog Harness, Blue, Mini: 19.3 to 26.4-in chest",0.038461538461538464
adjustable no pull harness,l1_hybrid,26,3319318,3319318,"BARKBAY Front Clip Reflective No Pull Dog Harness, Pink, Large: 24.5 to 32.5-in chest",0.037037037037037035
adjustable no pull harness,l1_hybrid,27,961262,961262,"Carhartt Duck Nylon Reflective No Pull Front Clip Dog Harness, Carhartt Brown, Medium: 21 to 28-in chest",0.03571428571428571
adjustable no pull harness,l1_hybrid,28,3278878,3278878,"Puppia Wilkes Winter No-Pull Dog Harness Coat, Pink, Large",0.034482758620689655
adjustable no pull harness,l1_hybrid,29,1029590,1029590,"FIDA No Pull Dog Harness, Black, Large: 25.2 to 33.9-in chest",0.03333333333333333
adjustable no pull harness,l1_hybrid,30,232974,206373,"Halti Nylon No Pull Dog Harness, Medium: 13.39 to 22.05-in chest",0.03225806451612903
adjustable no pull harness,l1_hybrid,31,1074662,1074662,"Joyride Harness NightSafe LED Light Up No Pull Dog Harness 2.0, Red Rush, Large: 28 to 33-in chest",0.03125
adjustable no pull harness,l1_hybrid,32,3764726,3764726,"Lobeve Reflective Nylon No Pull Training Dog Harness, Collar & Leash Set with Retractable Seat Belt, Collapsible Bowls & Poop Bag Dispenser, Orange, Medium: 16 to 27-in chest",0.030303030303030304
adjustable no pull harness,l1_hybrid,33,190608,163900,"Kurgo Journey Air Polyester Reflective No Pull Dog Harness, Coastal Blue/Charcoal, Medium: 18 to 28-in chest",0.029411764705882353
adjustable no pull harness,l1_hybrid,34,372820,346586,"EliteField Padded Reflective No Pull Dog Harness, Blue, Large: 21 to 36-in chest",0.02857142857142857
adjustable no pull harness,l1_hybrid,35,759958,759958,"WildHound C4 No-Pull Premium Dog Harness, Lilac, Medium",0.027777777777777776
adjustable no pull harness,l1_hybrid,36,131843,104361,"Sporn Original No Pull Training Halter Dog Harness, Blue, Large: 16 to 24-in neck",0.02702702702702703
aller free,l1_hybrid,1,219650,193014,"Zesty Paws Allergy & Immune Bites Salmon Flavored Soft Chews Allergies, Immune, & Gut Support Supplement for Dogs, 90 count",0.5
aller free,l1_hybrid,2,1038294,1038294,"Nootie Progility Allergy & Immune for Seasonal Allergies Soft Chew Supplement for Dogs, 90 count",0.3333333333333333
aller free,l1_hybrid,3,1257950,1257950,"CANIDAE All Life Stages Multi-Protein Recipe Dry Dog Food, 40-lb bag",0.25
aller free,l1_hybrid,4,278999,252533,"Wholesomes Sensitive Skin & Stomach with Salmon Protein Dry Dog Food, 30-lb bag",0.2
aller free,l1_hybrid,5,1659110,1659110,"Wellness Complete Health Sensitive Skin & Stomach Natural Adult Salmon & Rice Recipe Dry Dog Food, 5-lb bag",0.16666666666666666
aller free,l1_hybrid,6,228867,202244,"Pet Honesty Allergy Skin Health Salmon Flavored Allergy & Itch Relief, Omega-3 Supplement for Dogs, 90 count",0.14285714285714285
aller free,l1_hybrid,7,119122,91471,"Taste of the Wild Pine Forest Grain-Free Dry Dog Food, 28-lb bag",0.125
aller free,l1_hybrid,8,34245,49064,"Taste of the Wild High Prairie Grain-Free Dry Dog Food, 5-lb bag",0.1111111111111111
aller free,l1_hybrid,9,287884,261441,"AvoDerm Advanced Sensitive Support Salmon & Oatmeal Formula Dry Dog Food, 4-lb bag",0.1
aller free,l1_hybrid,10,663390,663390,"JustFoodForDogs Sensitive Skin & Stomach Variety Pack Human-Grade Fresh Whole Dog Food, 18-oz pouch, case of 7",0.09090909090909091
aller free,l1_hybrid,11,34357,49176,"Wellness Small Breed Complete Health Adult Turkey & Oatmeal Recipe Natural Dry Dog Food, 4-lb bag",0.08333333333333333
aller free,l1_hybrid,12,34337,49156,"Wellness CORE Ocean Whitefish, Herring & Salmon Recipe Dry Dog Food, 4-lb bag",0.07692307692307693
aller free,l1_hybrid,13,748718,748718,"Native Pet Allergy & Immune Chews Allergy Relief Supplement for Dogs, 120 count",0.07142857142857142
aller free,l1_hybrid,14,40897,55840,"Taste of the Wild Southwest Canyon Grain-Free Dry Dog Food, 5-lb bag",0.06666666666666667
aller free,l1_hybrid,15,123239,95659,"Wellness Complete Health Adult Lamb & Barley Recipe Natural Dry Dog Food, 5-lb bag",0.0625
aller free,l1_hybrid,16,1659142,1659142,"Wellness CORE+ Sensitive Skin & Stomach Natural Adult Salmon & Rice Recipe Dry Dog Food, 4-lb bag",0.058823529411764705
aller free,l1_hybrid,17,217981,191335,"Taste of the Wild Ancient Prairie with Ancient Grains Dry Dog Food, 5-lb bag",0.05555555555555555
